Date,Region,State,Condition,Temperature_C,Precipitation_mm
2025-03-03,North-Eastern,Manipur,Extreme_Heat,39.3,0.6
2025-03-03,North-Eastern,Nagaland,Clear,29.4,2.2
2025-03-03,North-Eastern,Tripura,Clear,26.9,1.4
2025-03-04,Northern,Delhi,Clear,30.1,2.2
2025-03-04,Northern,Punjab,Clear,33.5,4.6
2025-03-04,Northern,Haryana,Extreme_Heat,34.4,0.7
2025-03-04,Northern,Himachal Pradesh,Extreme_Heat,42.5,4.8
2025-03-04,Northern,Uttarakhand,Clear,33.0,4.0
2025-03-04,Northern,Jammu & Kashmir,Clear,27.8,3.1
2025-03-04,Western,Maharashtra,Clear,26.3,3.3
2025-03-04,Western,Gujarat,Clear,29.9,0.8
2025-03-04,Western,Rajasthan,Extreme_Heat,37.4,4.7
2025-03-04,Western,Goa,Clear,25.5,1.0
2025-03-04,Eastern,West Bengal,Clear,27.6,1.8
2025-03-04,Eastern,Odisha,Clear,33.6,0.9
2025-03-04,Eastern,Bihar,Clear,28.4,4.0
2025-03-04,Eastern,Jharkhand,Clear,26.2,3.1
2025-03-04,Southern,Karnataka,Clear,34.9,2.4
2025-03-04,Southern,Tamil Nadu,Clear,32.7,3.8
2025-03-04,Southern,Kerala,Clear,33.5,4.5
2025-03-04,Southern,Andhra Pradesh,Clear,34.3,3.5
2025-03-04,Southern,Telangana,Extreme_Heat,44.4,4.0
2025-03-04,North-Eastern,Assam,Clear,32.8,4.9
2025-03-04,North-Eastern,Meghalaya,Clear,25.4,4.1
2025-03-04,North-Eastern,Manipur,Clear,26.2,0.8
2025-03-04,North-Eastern,Nagaland,Clear,26.6,4.6
2025-03-04,North-Eastern,Tripura,Clear,32.6,3.5
2025-03-05,Northern,Delhi,Extreme_Heat,31.5,3.7
2025-03-05,Northern,Punjab,Clear,26.4,1.7
2025-03-05,Northern,Haryana,Clear,29.2,2.2
2025-03-05,Northern,Himachal Pradesh,Clear,33.1,1.2
2025-03-05,Northern,Uttarakhand,Clear,26.7,1.4
2025-03-05,Northern,Jammu & Kashmir,Clear,32.5,1.9
2025-03-05,Western,Maharashtra,Clear,27.5,3.1
2025-03-05,Western,Gujarat,Extreme_Heat,32.1,3.9
2025-03-05,Western,Rajasthan,Extreme_Heat,36.1,2.1
2025-03-05,Western,Goa,Extreme_Heat,37.7,4.8
2025-03-05,Eastern,West Bengal,Clear,29.4,4.7
2025-03-05,Eastern,Odisha,Clear,30.2,3.6
2025-03-05,Eastern,Bihar,Clear,28.1,0.4
2025-03-05,Eastern,Jharkhand,Clear,28.9,2.2
2025-03-05,Southern,Karnataka,Clear,31.4,3.3
2025-03-05,Southern,Tamil Nadu,Clear,34.8,4.9
2025-03-05,Southern,Kerala,Clear,33.9,2.1
2025-03-05,Southern,Andhra Pradesh,Clear,28.1,3.6
2025-03-05,Southern,Telangana,Clear,27.8,0.0
2025-03-05,North-Eastern,Assam,Clear,29.5,3.5
2025-03-05,North-Eastern,Meghalaya,Clear,31.2,4.4
2025-03-05,North-Eastern,Manipur,Extreme_Heat,43.3,3.5
2025-03-05,North-Eastern,Nagaland,Extreme_Heat,43.2,3.9
2025-03-05,North-Eastern,Tripura,Clear,28.3,0.2
2025-03-06,Northern,Delhi,Clear,30.4,2.6
2025-03-06,Northern,Punjab,Clear,30.5,0.5
2025-03-06,Northern,Haryana,Clear,26.6,3.8
2025-03-06,Northern,Himachal Pradesh,Clear,30.4,4.5
2025-03-06,Northern,Uttarakhand,Clear,32.7,1.2
2025-03-06,Northern,Jammu & Kashmir,Extreme_Heat,31.7,4.9
2025-03-06,Western,Maharashtra,Clear,27.6,4.2
2025-03-06,Western,Gujarat,Clear,32.6,0.6
2025-03-06,Western,Rajasthan,Clear,30.7,2.2
2025-03-06,Western,Goa,Clear,34.8,2.3
2025-03-06,Eastern,West Bengal,Clear,27.8,1.8
2025-03-06,Eastern,Odisha,Clear,30.2,3.6
2025-03-06,Eastern,Bihar,Clear,30.2,0.5
2025-03-06,Eastern,Jharkhand,Clear,28.6,4.1
2025-03-06,Southern,Karnataka,Clear,29.3,0.7
2025-03-06,Southern,Tamil Nadu,Extreme_Heat,30.9,0.4
2025-03-06,Southern,Kerala,Clear,29.5,2.4
2025-03-06,Southern,Andhra Pradesh,Clear,29.0,3.4
2025-03-06,Southern,Telangana,Extreme_Heat,38.8,4.4
2025-03-06,North-Eastern,Assam,Extreme_Heat,40.3,5.0
2025-03-06,North-Eastern,Meghalaya,Extreme_Heat,36.3,3.7
2025-03-06,North-Eastern,Manipur,Clear,26.3,0.7
2025-03-06,North-Eastern,Nagaland,Extreme_Heat,40.6,0.6
2025-03-06,North-Eastern,Tripura,Clear,29.6,3.5
2025-03-07,Northern,Delhi,Clear,34.4,3.7
2025-03-07,Northern,Punjab,Clear,26.2,4.6
2025-03-07,Northern,Haryana,Extreme_Heat,35.5,0.6
2025-03-07,Northern,Himachal Pradesh,Clear,26.5,0.2
2025-03-07,Northern,Uttarakhand,Clear,28.7,1.5
2025-03-07,Northern,Jammu & Kashmir,Clear,32.9,2.4
2025-03-07,Western,Maharashtra,Clear,29.2,3.9
2025-03-07,Western,Gujarat,Clear,27.2,4.4
2025-03-07,Western,Rajasthan,Extreme_Heat,38.2,0.0
2025-03-07,Western,Goa,Clear,29.2,4.4
2025-03-07,Eastern,West Bengal,Clear,34.0,2.8
2025-03-07,Eastern,Odisha,Extreme_Heat,40.8,2.4
2025-03-07,Eastern,Bihar,Clear,30.0,3.8
2025-03-07,Eastern,Jharkhand,Extreme_Heat,40.0,3.8
2025-03-07,Southern,Karnataka,Clear,28.3,4.3
2025-03-07,Southern,Tamil Nadu,Extreme_Heat,43.5,1.9
2025-03-07,Southern,Kerala,Clear,34.6,2.7
2025-03-07,Southern,Andhra Pradesh,Extreme_Heat,39.7,3.7
2025-03-07,Southern,Telangana,Clear,30.7,3.5
2025-03-07,North-Eastern,Assam,Clear,26.2,2.8
2025-03-07,North-Eastern,Meghalaya,Clear,31.2,1.0
2025-03-07,North-Eastern,Manipur,Clear,30.2,4.8
2025-03-07,North-Eastern,Nagaland,Extreme_Heat,30.3,2.5
2025-03-07,North-Eastern,Tripura,Clear,27.7,4.8
2025-03-08,Northern,Delhi,Clear,32.1,1.2
2025-03-08,Northern,Punjab,Extreme_Heat,38.0,0.4
2025-03-08,Northern,Haryana,Clear,25.4,2.0
2025-03-08,Northern,Himachal Pradesh,Clear,26.8,1.7
2025-03-08,Northern,Uttarakhand,Clear,28.2,4.3
2025-03-08,Northern,Jammu & Kashmir,Clear,34.8,0.5
2025-03-08,Western,Maharashtra,Clear,26.8,1.4
2025-03-08,Western,Gujarat,Clear,34.5,0.8
2025-03-08,Western,Rajasthan,Clear,34.6,0.3
2025-03-08,Western,Goa,Clear,25.6,0.1
2025-03-08,Eastern,West Bengal,Extreme_Heat,32.1,0.5
2025-03-08,Eastern,Odisha,Clear,34.4,1.3
2025-03-08,Eastern,Bihar,Clear,27.4,0.3
2025-03-08,Eastern,Jharkhand,Clear,32.5,2.5
2025-03-08,Southern,Karnataka,Extreme_Heat,34.0,4.7
2025-03-08,Southern,Tamil Nadu,Clear,29.1,2.3
2025-03-08,Southern,Kerala,Extreme_Heat,39.5,0.1
2025-03-08,Southern,Andhra Pradesh,Clear,34.6,1.3
2025-03-08,Southern,Telangana,Clear,30.5,1.2
2025-03-08,North-Eastern,Assam,Clear,29.1,1.5
2025-03-08,North-Eastern,Meghalaya,Clear,30.0,4.2
2025-03-08,North-Eastern,Manipur,Clear,34.9,1.9
2025-03-08,North-Eastern,Nagaland,Clear,29.2,2.7
2025-03-08,North-Eastern,Tripura,Extreme_Heat,42.2,0.2
2025-03-09,Northern,Delhi,Clear,26.7,3.3
2025-03-09,Northern,Punjab,Clear,29.8,4.7
2025-03-09,Northern,Haryana,Clear,28.8,4.2
2025-03-09,Northern,Himachal Pradesh,Clear,27.1,4.2
2025-03-09,Northern,Uttarakhand,Clear,32.4,0.2
2025-03-09,Northern,Jammu & Kashmir,Clear,29.0,1.5
2025-03-09,Western,Maharashtra,Clear,32.3,4.2
2025-03-09,Western,Gujarat,Clear,27.1,4.4
2025-03-09,Western,Rajasthan,Clear,34.5,4.4
2025-03-09,Western,Goa,Clear,32.1,4.9
2025-03-09,Eastern,West Bengal,Clear,34.8,1.2
2025-03-09,Eastern,Odisha,Clear,34.6,1.1
2025-03-09,Eastern,Bihar,Clear,31.9,0.1
2025-03-09,Eastern,Jharkhand,Clear,25.0,3.0
2025-03-09,Southern,Karnataka,Clear,29.1,3.4
2025-03-09,Southern,Tamil Nadu,Extreme_Heat,38.1,3.8
2025-03-09,Southern,Kerala,Clear,33.9,2.7
2025-03-09,Southern,Andhra Pradesh,Extreme_Heat,35.3,3.4
2025-03-09,Southern,Telangana,Extreme_Heat,35.4,4.1
2025-03-09,North-Eastern,Assam,Clear,33.1,4.2
2025-03-09,North-Eastern,Meghalaya,Clear,28.7,0.6
2025-03-09,North-Eastern,Manipur,Clear,27.2,2.2
2025-03-09,North-Eastern,Nagaland,Clear,31.8,3.8
2025-03-09,North-Eastern,Tripura,Clear,33.2,1.0
2025-03-10,Northern,Delhi,Clear,27.2,4.0
2025-03-10,Northern,Punjab,Extreme_Heat,30.6,4.8
2025-03-10,Northern,Haryana,Extreme_Heat,40.6,4.5
2025-03-10,Northern,Himachal Pradesh,Clear,34.8,0.0
2025-03-10,Northern,Uttarakhand,Extreme_Heat,34.2,0.6
2025-03-10,Northern,Jammu & Kashmir,Extreme_Heat,32.9,0.9
2025-03-10,Western,Maharashtra,Clear,26.3,0.3
2025-03-10,Western,Gujarat,Clear,34.3,0.6
2025-03-10,Western,Rajasthan,Clear,32.3,4.4
2025-03-10,Western,Goa,Clear,31.8,1.0
2025-03-10,Eastern,West Bengal,Clear,33.8,3.4
2025-03-10,Eastern,Odisha,Clear,31.4,4.7
2025-03-10,Eastern,Bihar,Clear,28.2,4.3
2025-03-10,Eastern,Jharkhand,Extreme_Heat,40.2,1.4
2025-03-10,Southern,Karnataka,Extreme_Heat,37.8,2.5
2025-03-10,Southern,Tamil Nadu,Clear,27.2,4.4
2025-03-10,Southern,Kerala,Clear,30.3,4.6
2025-03-10,Southern,Andhra Pradesh,Clear,26.9,0.0
2025-03-10,Southern,Telangana,Clear,33.1,4.4
2025-03-10,North-Eastern,Assam,Clear,29.2,4.9
2025-03-10,North-Eastern,Meghalaya,Clear,27.0,4.6
2025-03-10,North-Eastern,Manipur,Clear,31.3,1.6
2025-03-10,North-Eastern,Nagaland,Clear,29.3,0.1
2025-03-10,North-Eastern,Tripura,Clear,31.3,3.0
2025-03-11,Northern,Delhi,Clear,27.5,4.2
2025-03-11,Northern,Punjab,Extreme_Heat,35.1,1.2
2025-03-11,Northern,Haryana,Clear,30.2,4.1
2025-03-11,Northern,Himachal Pradesh,Clear,32.8,4.7
2025-03-11,Northern,Uttarakhand,Extreme_Heat,39.4,3.8
2025-03-11,Northern,Jammu & Kashmir,Clear,25.6,0.4
2025-03-11,Western,Maharashtra,Clear,33.9,1.9
2025-03-11,Western,Gujarat,Clear,25.6,3.9
2025-03-11,Western,Rajasthan,Extreme_Heat,39.2,0.3
2025-03-11,Western,Goa,Extreme_Heat,40.2,0.3
2025-03-11,Eastern,West Bengal,Clear,28.8,1.5
2025-03-11,Eastern,Odisha,Clear,29.1,3.1
2025-03-11,Eastern,Bihar,Clear,29.6,2.3
2025-03-11,Eastern,Jharkhand,Extreme_Heat,39.3,4.4
2025-03-11,Southern,Karnataka,Clear,31.8,3.3
2025-03-11,Southern,Tamil Nadu,Clear,28.3,2.3
2025-03-11,Southern,Kerala,Clear,25.1,0.5
2025-03-11,Southern,Andhra Pradesh,Clear,33.4,3.0
2025-03-11,Southern,Telangana,Clear,27.6,3.2
2025-03-11,North-Eastern,Assam,Extreme_Heat,39.3,2.4
2025-03-11,North-Eastern,Meghalaya,Clear,33.0,1.2
2025-03-11,North-Eastern,Manipur,Clear,30.8,0.6
2025-03-11,North-Eastern,Nagaland,Clear,33.9,1.6
2025-03-11,North-Eastern,Tripura,Clear,28.1,0.7
2025-03-12,Northern,Delhi,Clear,34.7,1.5
2025-03-12,Northern,Punjab,Clear,30.1,0.3
2025-03-12,Northern,Haryana,Clear,27.0,2.1
2025-03-12,Northern,Himachal Pradesh,Clear,27.0,3.2
2025-03-12,Northern,Uttarakhand,Clear,31.7,1.7
2025-03-12,Northern,Jammu & Kashmir,Extreme_Heat,35.0,3.0
2025-03-12,Western,Maharashtra,Clear,29.2,3.1
2025-03-12,Western,Gujarat,Clear,33.8,0.5
2025-03-12,Western,Rajasthan,Clear,34.2,2.5
2025-03-12,Western,Goa,Clear,29.7,3.5
2025-03-12,Eastern,West Bengal,Clear,32.3,1.2
2025-03-12,Eastern,Odisha,Clear,28.8,4.0
2025-03-12,Eastern,Bihar,Extreme_Heat,44.8,0.9
2025-03-12,Eastern,Jharkhand,Clear,28.6,0.0
2025-03-12,Southern,Karnataka,Clear,29.4,0.7
2025-03-12,Southern,Tamil Nadu,Clear,25.3,0.2
2025-03-12,Southern,Kerala,Clear,27.2,1.4
2025-03-12,Southern,Andhra Pradesh,Clear,28.4,3.6
2025-03-12,Southern,Telangana,Clear,25.2,0.9
2025-03-12,North-Eastern,Assam,Clear,25.2,4.6
2025-03-12,North-Eastern,Meghalaya,Clear,32.9,1.9
2025-03-12,North-Eastern,Manipur,Clear,27.1,1.7
2025-03-12,North-Eastern,Nagaland,Extreme_Heat,42.1,1.2
2025-03-12,North-Eastern,Tripura,Clear,34.8,4.7
2025-03-13,Northern,Delhi,Extreme_Heat,31.0,4.4
2025-03-13,Northern,Punjab,Clear,26.3,4.4
2025-03-13,Northern,Haryana,Clear,28.8,1.0
2025-03-13,Northern,Himachal Pradesh,Clear,29.3,1.6
2025-03-13,Northern,Uttarakhand,Clear,32.6,4.6
2025-03-13,Northern,Jammu & Kashmir,Clear,27.9,4.3
2025-03-13,Western,Maharashtra,Clear,25.5,1.6
2025-03-13,Western,Gujarat,Clear,33.5,4.4
2025-03-13,Western,Rajasthan,Extreme_Heat,31.2,1.0
2025-03-13,Western,Goa,Extreme_Heat,39.2,4.0
2025-03-13,Eastern,West Bengal,Clear,32.5,2.5
2025-03-13,Eastern,Odisha,Clear,29.6,2.5
2025-03-13,Eastern,Bihar,Clear,30.3,3.6
2025-03-13,Eastern,Jharkhand,Extreme_Heat,37.4,3.6
2025-03-13,Southern,Karnataka,Clear,31.4,2.9
2025-03-13,Southern,Tamil Nadu,Clear,33.9,1.0
2025-03-13,Southern,Kerala,Extreme_Heat,35.9,4.3
2025-03-13,Southern,Andhra Pradesh,Clear,28.8,2.1
2025-03-13,Southern,Telangana,Clear,28.7,4.7
2025-03-13,North-Eastern,Assam,Clear,25.8,0.7
2025-03-13,North-Eastern,Meghalaya,Extreme_Heat,33.5,2.6
2025-03-13,North-Eastern,Manipur,Clear,31.2,2.3
2025-03-13,North-Eastern,Nagaland,Extreme_Heat,36.5,2.3
2025-03-13,North-Eastern,Tripura,Clear,28.2,4.0
2025-03-14,Northern,Delhi,Extreme_Heat,36.6,0.1
2025-03-14,Northern,Punjab,Clear,28.6,3.2
2025-03-14,Northern,Haryana,Clear,30.0,1.5
2025-03-14,Northern,Himachal Pradesh,Clear,34.3,3.9
2025-03-14,Northern,Uttarakhand,Clear,28.6,0.6
2025-03-14,Northern,Jammu & Kashmir,Clear,31.8,1.7
2025-03-14,Western,Maharashtra,Clear,33.2,1.5
2025-03-14,Western,Gujarat,Clear,31.0,1.0
2025-03-14,Western,Rajasthan,Clear,32.5,5.0
2025-03-14,Western,Goa,Clear,28.0,0.0
2025-03-14,Eastern,West Bengal,Clear,29.0,3.9
2025-03-14,Eastern,Odisha,Extreme_Heat,41.4,4.1
2025-03-14,Eastern,Bihar,Clear,30.1,2.4
2025-03-14,Eastern,Jharkhand,Clear,27.3,4.3
2025-03-14,Southern,Karnataka,Clear,30.2,2.4
2025-03-14,Southern,Tamil Nadu,Extreme_Heat,36.9,3.6
2025-03-14,Southern,Kerala,Clear,26.9,1.6
2025-03-14,Southern,Andhra Pradesh,Extreme_Heat,36.7,1.0
2025-03-14,Southern,Telangana,Clear,30.8,1.9
2025-03-14,North-Eastern,Assam,Clear,32.4,1.5
2025-03-14,North-Eastern,Meghalaya,Extreme_Heat,42.5,4.1
2025-03-14,North-Eastern,Manipur,Clear,29.3,1.1
2025-03-14,North-Eastern,Nagaland,Extreme_Heat,40.4,3.8
2025-03-14,North-Eastern,Tripura,Clear,25.2,1.6
2025-03-15,Northern,Delhi,Clear,26.5,4.6
2025-03-15,Northern,Punjab,Clear,33.0,2.8
2025-03-15,Northern,Haryana,Extreme_Heat,33.1,4.9
2025-03-15,Northern,Himachal Pradesh,Extreme_Heat,35.8,0.3
2025-03-15,Northern,Uttarakhand,Extreme_Heat,38.5,0.5
2025-03-15,Northern,Jammu & Kashmir,Extreme_Heat,34.6,3.2
2025-03-15,Western,Maharashtra,Clear,30.5,0.5
2025-03-15,Western,Gujarat,Clear,31.0,4.1
2025-03-15,Western,Rajasthan,Clear,25.7,0.9
2025-03-15,Western,Goa,Extreme_Heat,33.5,1.4
2025-03-15,Eastern,West Bengal,Clear,28.7,2.3
2025-03-15,Eastern,Odisha,Clear,33.6,0.9
2025-03-15,Eastern,Bihar,Extreme_Heat,44.8,2.0
2025-03-15,Eastern,Jharkhand,Clear,29.8,2.7
2025-03-15,Southern,Karnataka,Clear,34.0,1.9
2025-03-15,Southern,Tamil Nadu,Clear,27.1,0.6
2025-03-15,Southern,Kerala,Extreme_Heat,40.0,4.1
2025-03-15,Southern,Andhra Pradesh,Clear,34.4,3.0
2025-03-15,Southern,Telangana,Clear,31.8,2.5
2025-03-15,North-Eastern,Assam,Clear,34.9,1.0
2025-03-15,North-Eastern,Meghalaya,Extreme_Heat,36.0,0.3
2025-03-15,North-Eastern,Manipur,Clear,34.1,2.6
2025-03-15,North-Eastern,Nagaland,Extreme_Heat,38.6,2.3
2025-03-15,North-Eastern,Tripura,Clear,33.8,1.4
2025-03-16,Northern,Delhi,Extreme_Heat,42.6,1.7
2025-03-16,Northern,Punjab,Clear,33.2,2.0
2025-03-16,Northern,Haryana,Clear,26.8,2.1
2025-03-16,Northern,Himachal Pradesh,Extreme_Heat,43.7,2.3
2025-03-16,Northern,Uttarakhand,Clear,26.0,3.5
2025-03-16,Northern,Jammu & Kashmir,Clear,33.7,1.2
2025-03-16,Western,Maharashtra,Clear,30.4,4.4
2025-03-16,Western,Gujarat,Clear,32.2,3.5
2025-03-16,Western,Rajasthan,Clear,29.1,4.5
2025-03-16,Western,Goa,Clear,25.8,5.0
2025-03-16,Eastern,West Bengal,Clear,32.8,2.5
2025-03-16,Eastern,Odisha,Extreme_Heat,33.8,2.3
2025-03-16,Eastern,Bihar,Clear,25.7,2.3
2025-03-16,Eastern,Jharkhand,Extreme_Heat,41.2,1.9
2025-03-16,Southern,Karnataka,Clear,25.1,2.0
2025-03-16,Southern,Tamil Nadu,Clear,26.4,3.5
2025-03-16,Southern,Kerala,Extreme_Heat,31.0,2.4
2025-03-16,Southern,Andhra Pradesh,Clear,29.4,3.6
2025-03-16,Southern,Telangana,Extreme_Heat,42.6,4.1
2025-03-16,North-Eastern,Assam,Clear,31.1,4.2
2025-03-16,North-Eastern,Meghalaya,Clear,30.3,1.5
2025-03-16,North-Eastern,Manipur,Extreme_Heat,40.1,0.8
2025-03-16,North-Eastern,Nagaland,Clear,26.5,3.4
2025-03-16,North-Eastern,Tripura,Clear,32.1,0.9
2025-03-17,Northern,Delhi,Clear,25.5,2.2
2025-03-17,Northern,Punjab,Clear,28.1,2.0
2025-03-17,Northern,Haryana,Clear,25.5,3.0
2025-03-17,Northern,Himachal Pradesh,Extreme_Heat,43.9,3.8
2025-03-17,Northern,Uttarakhand,Clear,27.0,4.5
2025-03-17,Northern,Jammu & Kashmir,Clear,34.9,2.1
2025-03-17,Western,Maharashtra,Clear,31.8,4.1
2025-03-17,Western,Gujarat,Clear,33.8,1.1
2025-03-17,Western,Rajasthan,Clear,25.4,3.6
2025-03-17,Western,Goa,Clear,28.2,4.1
2025-03-17,Eastern,West Bengal,Clear,34.3,3.1
2025-03-17,Eastern,Odisha,Extreme_Heat,31.8,4.7
2025-03-17,Eastern,Bihar,Clear,28.2,0.5
2025-03-17,Eastern,Jharkhand,Clear,28.2,2.0
2025-03-17,Southern,Karnataka,Extreme_Heat,33.3,1.1
2025-03-17,Southern,Tamil Nadu,Clear,28.7,3.2
2025-03-17,Southern,Kerala,Clear,29.1,4.4
2025-03-17,Southern,Andhra Pradesh,Extreme_Heat,31.5,4.9
2025-03-17,Southern,Telangana,Clear,25.9,1.3
2025-03-17,North-Eastern,Assam,Clear,32.0,4.9
2025-03-17,North-Eastern,Meghalaya,Clear,31.4,1.7
2025-03-17,North-Eastern,Manipur,Clear,31.7,4.9
2025-03-17,North-Eastern,Nagaland,Clear,31.1,1.7
2025-03-17,North-Eastern,Tripura,Extreme_Heat,39.6,1.9
2025-03-18,Northern,Delhi,Clear,32.0,2.5
2025-03-18,Northern,Punjab,Clear,31.2,1.2
2025-03-18,Northern,Haryana,Clear,32.4,1.5
2025-03-18,Northern,Himachal Pradesh,Clear,25.6,3.1
2025-03-18,Northern,Uttarakhand,Clear,27.0,2.5
2025-03-18,Northern,Jammu & Kashmir,Extreme_Heat,30.6,1.0
2025-03-18,Western,Maharashtra,Extreme_Heat,34.9,3.7
2025-03-18,Western,Gujarat,Clear,32.9,1.6
2025-03-18,Western,Rajasthan,Clear,34.8,2.6
2025-03-18,Western,Goa,Clear,27.3,3.8
2025-03-18,Eastern,West Bengal,Clear,27.1,1.7
2025-03-18,Eastern,Odisha,Clear,31.7,4.5
2025-03-18,Eastern,Bihar,Clear,32.0,4.0
2025-03-18,Eastern,Jharkhand,Clear,28.8,3.0
2025-03-18,Southern,Karnataka,Clear,31.3,0.9
2025-03-18,Southern,Tamil Nadu,Clear,25.7,4.3
2025-03-18,Southern,Kerala,Clear,34.9,0.3
2025-03-18,Southern,Andhra Pradesh,Clear,26.7,0.6
2025-03-18,Southern,Telangana,Clear,25.8,1.2
2025-03-18,North-Eastern,Assam,Extreme_Heat,40.8,1.6
2025-03-18,North-Eastern,Meghalaya,Clear,31.1,2.1
2025-03-18,North-Eastern,Manipur,Clear,29.5,1.4
2025-03-18,North-Eastern,Nagaland,Clear,32.8,1.4
2025-03-18,North-Eastern,Tripura,Clear,28.6,4.8
2025-03-19,Northern,Delhi,Extreme_Heat,36.6,0.8
2025-03-19,Northern,Punjab,Extreme_Heat,42.3,3.8
2025-03-19,Northern,Haryana,Extreme_Heat,35.7,0.1
2025-03-19,Northern,Himachal Pradesh,Clear,34.2,3.8
2025-03-19,Northern,Uttarakhand,Clear,26.8,2.8
2025-03-19,Northern,Jammu & Kashmir,Extreme_Heat,36.8,2.3
2025-03-19,Western,Maharashtra,Extreme_Heat,37.2,2.8
2025-03-19,Western,Gujarat,Clear,29.7,0.7
2025-03-19,Western,Rajasthan,Clear,25.0,4.6
2025-03-19,Western,Goa,Clear,34.3,2.5
2025-03-19,Eastern,West Bengal,Extreme_Heat,35.6,4.9
2025-03-19,Eastern,Odisha,Extreme_Heat,44.8,1.5
2025-03-19,Eastern,Bihar,Clear,25.4,2.0
2025-03-19,Eastern,Jharkhand,Clear,30.7,1.9
2025-03-19,Southern,Karnataka,Clear,34.6,3.8
2025-03-19,Southern,Tamil Nadu,Clear,29.9,2.5
2025-03-19,Southern,Kerala,Clear,31.5,3.5
2025-03-19,Southern,Andhra Pradesh,Extreme_Heat,33.6,3.7
2025-03-19,Southern,Telangana,Clear,28.6,4.6
2025-03-19,North-Eastern,Assam,Clear,31.5,3.5
2025-03-19,North-Eastern,Meghalaya,Clear,34.4,3.0
2025-03-19,North-Eastern,Manipur,Clear,31.0,1.3
2025-03-19,North-Eastern,Nagaland,Clear,32.7,0.1
2025-03-19,North-Eastern,Tripura,Extreme_Heat,38.8,2.0
2025-03-20,Northern,Delhi,Clear,26.9,2.6
2025-03-20,Northern,Punjab,Extreme_Heat,36.4,0.8
2025-03-20,Northern,Haryana,Clear,30.3,2.5
2025-03-20,Northern,Himachal Pradesh,Extreme_Heat,41.0,2.9
2025-03-20,Northern,Uttarakhand,Clear,30.7,0.5
2025-03-20,Northern,Jammu & Kashmir,Clear,27.7,4.1
2025-03-20,Western,Maharashtra,Clear,29.0,4.7
2025-03-20,Western,Gujarat,Clear,26.7,0.0
2025-03-20,Western,Rajasthan,Extreme_Heat,31.0,0.0
2025-03-20,Western,Goa,Extreme_Heat,39.8,2.6
2025-03-20,Eastern,West Bengal,Extreme_Heat,35.6,0.9
2025-03-20,Eastern,Odisha,Clear,26.8,1.0
2025-03-20,Eastern,Bihar,Clear,33.1,2.3
2025-03-20,Eastern,Jharkhand,Clear,32.5,1.0
2025-03-20,Southern,Karnataka,Clear,34.0,1.3
2025-03-20,Southern,Tamil Nadu,Extreme_Heat,43.7,2.2
2025-03-20,Southern,Kerala,Clear,26.7,4.3
2025-03-20,Southern,Andhra Pradesh,Clear,26.2,0.4
2025-03-20,Southern,Telangana,Clear,30.9,1.7
2025-03-20,North-Eastern,Assam,Extreme_Heat,41.4,2.4
2025-03-20,North-Eastern,Meghalaya,Clear,32.5,0.3
2025-03-20,North-Eastern,Manipur,Clear,32.9,3.3
2025-03-20,North-Eastern,Nagaland,Clear,30.2,0.5
2025-03-20,North-Eastern,Tripura,Clear,30.2,1.9
2025-03-21,Northern,Delhi,Clear,29.7,4.7
2025-03-21,Northern,Punjab,Clear,28.4,3.0
2025-03-21,Northern,Haryana,Clear,33.2,5.0
2025-03-21,Northern,Himachal Pradesh,Clear,28.8,3.3
2025-03-21,Northern,Uttarakhand,Clear,33.7,4.9
2025-03-21,Northern,Jammu & Kashmir,Clear,33.7,0.0
2025-03-21,Western,Maharashtra,Extreme_Heat,43.3,3.6
2025-03-21,Western,Gujarat,Clear,26.2,0.1
2025-03-21,Western,Rajasthan,Clear,32.5,4.8
2025-03-21,Western,Goa,Clear,31.2,1.8
2025-03-21,Eastern,West Bengal,Extreme_Heat,39.9,2.6
2025-03-21,Eastern,Odisha,Clear,34.6,4.9
2025-03-21,Eastern,Bihar,Clear,28.6,0.1
2025-03-21,Eastern,Jharkhand,Clear,32.4,4.8
2025-03-21,Southern,Karnataka,Extreme_Heat,37.3,1.2
2025-03-21,Southern,Tamil Nadu,Clear,34.4,1.7
2025-03-21,Southern,Kerala,Extreme_Heat,42.9,4.9
2025-03-21,Southern,Andhra Pradesh,Clear,27.9,3.7
2025-03-21,Southern,Telangana,Clear,33.7,3.6
2025-03-21,North-Eastern,Assam,Clear,33.0,0.6
2025-03-21,North-Eastern,Meghalaya,Clear,35.0,4.2
2025-03-21,North-Eastern,Manipur,Extreme_Heat,36.7,0.8
2025-03-21,North-Eastern,Nagaland,Clear,30.4,2.4
2025-03-21,North-Eastern,Tripura,Clear,32.5,1.1
2025-03-22,Northern,Delhi,Clear,34.9,0.5
2025-03-22,Northern,Punjab,Clear,34.3,0.8
2025-03-22,Northern,Haryana,Extreme_Heat,33.3,3.8
2025-03-22,Northern,Himachal Pradesh,Clear,34.5,3.3
2025-03-22,Northern,Uttarakhand,Clear,34.2,3.3
2025-03-22,Northern,Jammu & Kashmir,Extreme_Heat,40.4,0.5
2025-03-22,Western,Maharashtra,Clear,32.7,4.7
2025-03-22,Western,Gujarat,Clear,28.8,3.2
2025-03-22,Western,Rajasthan,Extreme_Heat,41.8,3.3
2025-03-22,Western,Goa,Extreme_Heat,33.4,4.0
2025-03-22,Eastern,West Bengal,Clear,26.1,1.5
2025-03-22,Eastern,Odisha,Clear,34.4,3.7
