item_code,project_title,serial_number,description,unit,quantity,rate_per_unit,total_cost,material_category,shelf_life,reorder_frequency,procurement_lead_time,has_components,component_count
0102,33/11 KV 1x10 MVA New S/S (Outdoor),22-SUB,DOG TO DOG or equivalent AAAC,Nos.,30.0,559.0,16770.0,other,Variable,As needed,1-2 weeks,No,0
0102,33/11 KV 1x10 MVA New S/S (Outdoor),22-SUB,T-Connector for 200 sq mm conductor(Compression type),Nos.,30.0,3352.0,100560.0,electrical,Long (>5 years),As needed,2-4 weeks,No,0
0102,33/11 KV 1x10 MVA New S/S (Outdoor),22-SUB,Clamps for 33 KV Isolator,Nos.,24.0,992.0,23808.0,other,Variable,As needed,1-2 weeks,No,0
0102,33/11 KV 1x10 MVA New S/S (Outdoor),22-SUB,Connectors for T/F Bushing,Nos.,6.0,3783.0,22698.0,other,Variable,As needed,1-2 weeks,No,0
0102,33/11 KV 1x10 MVA New S/S (Outdoor),22-SUB,Clamps for 33 KV C.T.,Nos.,6.0,1450.0,8700.0,other,Variable,As needed,1-2 weeks,No,0
0102,33/11 KV 1x10 MVA New S/S (Outdoor),22-SUB,Clamps for 33 KV P.T.,Nos.,3.0,1450.0,4350.0,other,Variable,As needed,1-2 weeks,No,0
0102,33/11 KV 1x10 MVA New S/S (Outdoor),22-SUB,Clamps for 33 KV V.C.B.,Nos.,6.0,2100.0,12600.0,other,Variable,As needed,1-2 weeks,No,0
0102,33/11 KV 1x10 MVA New S/S (Outdoor),23,Structure for 11 KV Main Bus as per Sheet no. 6,No.,1.0,266852.2,266852.2,other,Variable,As needed,1-2 weeks,Yes,15
0102,33/11 KV 1x10 MVA New S/S (Outdoor),23-SUB,"RSJ 116x100, 9 m long",Nos.,6.0,9254.0,55524.0,steel,Long (>5 years),Quarterly,2-3 weeks,No,0
0102,33/11 KV 1x10 MVA New S/S (Outdoor),23-SUB,MS Channel 100x50x6 mm,Kg.,1610.0,51.8,83398.0,steel,Long (>5 years),Quarterly,2-3 weeks,No,0
0102,33/11 KV 1x10 MVA New S/S (Outdoor),23-SUB,MS angle 50x50x6 mm,Kg.,100.0,51.8,5180.0,steel,Long (>5 years),Quarterly,2-3 weeks,No,0
0102,33/11 KV 1x10 MVA New S/S (Outdoor),23-SUB,MS Flat 75x10 mm,Kg.,80.0,48.5,3880.0,steel,Long (>5 years),Quarterly,2-3 weeks,No,0
0102,33/11 KV 1x10 MVA New S/S (Outdoor),23-SUB,Disc Insulator 11 KV 70 KN,Nos.,36.0,344.0,12384.0,insulation,Long (>5 years),As needed,1-2 weeks,No,0
0102,33/11 KV 1x10 MVA New S/S (Outdoor),23-SUB,Strain Hardware for AAAC232 sq.mm.,Nos.,36.0,603.0,21708.0,other,Variable,As needed,1-2 weeks,No,0
0102,33/11 KV 1x10 MVA New S/S (Outdoor),23-SUB,11 kV Pin Insulators with G.I. Pins,Nos.,9.0,135.0,1215.0,insulation,Long (>5 years),As needed,1-2 weeks,No,0
0102,33/11 KV 1x10 MVA New S/S (Outdoor),23-SUB,Earthing Sets H.T,Sets,3.0,342.0,1026.0,other,Variable,As needed,1-2 weeks,No,0
0102,33/11 KV 1x10 MVA New S/S (Outdoor),23-SUB,L.As. 11 KV (Gapless type) with disconector,Sets,3.0,1268.0,3804.0,other,Variable,As needed,1-2 weeks,No,0
0102,33/11 KV 1x10 MVA New S/S (Outdoor),23-SUB,AAAC 232 mm2,Rmt.,150.0,127.4,19110.0,other,Variable,As needed,1-2 weeks,No,0
0102,33/11 KV 1x10 MVA New S/S (Outdoor),23-SUB,G.I.Strip (25 X 3 mm),Kg.,40.0,66.78,2671.2,steel,Long (>5 years),Quarterly,2-3 weeks,No,0
0102,33/11 KV 1x10 MVA New S/S (Outdoor),23-SUB,G.I.Nut Bolts,Kg.,50.0,82.9,4145.0,fasteners,Long (>5 years),Quarterly,1 week,No,0
0102,33/11 KV 1x10 MVA New S/S (Outdoor),23-SUB,Concreting ration 1:3:6,Cmt.,4.0,3027.0,12108.0,other,Variable,As needed,1-2 weeks,No,0
0102,33/11 KV 1x10 MVA New S/S (Outdoor),23-SUB,T-Connector for 200 sq mm conductor(Compression type),Nos.,12.0,3352.0,40224.0,electrical,Long (>5 years),As needed,2-4 weeks,No,0
0102,33/11 KV 1x10 MVA New S/S (Outdoor),23-SUB,Miscelleneous material,LS,1.0,475.0,475.0,other,Variable,As needed,1-2 weeks,No,0
0102,33/11 KV 1x10 MVA New S/S (Outdoor),24,S/S Yard lighting as per Sheet no. 7,No.,1.0,189411.0,189411.0,other,Variable,As needed,1-2 weeks,Yes,8
0102,33/11 KV 1x10 MVA New S/S (Outdoor),24-SUB,Flood lights with control gear box & 250w SV Lamp,No.,12.0,6300.0,75600.0,other,Variable,As needed,1-2 weeks,No,0
0102,33/11 KV 1x10 MVA New S/S (Outdoor),24-SUB,"Tubular pole 9 Mtr. Long 88.9C, 137.7 mm",No.,12.0,4815.0,57780.0,other,Variable,As needed,1-2 weeks,No,0
0102,33/11 KV 1x10 MVA New S/S (Outdoor),24-SUB,L.T. XLPE Armoured cable 4core 16sq.mm.,Mtr.,250.0,78.0,19500.0,electrical,Long (>5 years),As needed,2-4 weeks,No,0
0102,33/11 KV 1x10 MVA New S/S (Outdoor),24-SUB,L.T. 2 Core Cable 2.5 sqmm Armoured,Mtr.,100.0,77.0,7700.0,electrical,Long (>5 years),As needed,2-4 weeks,No,0
0102,33/11 KV 1x10 MVA New S/S (Outdoor),24-SUB,Concreting ration 1:3:6,Cmt,7.0,3027.0,21189.0,other,Variable,As needed,1-2 weeks,No,0
0102,33/11 KV 1x10 MVA New S/S (Outdoor),24-SUB,Red Bricks,No.,1000.0,5.5,5500.0,other,Variable,As needed,1-2 weeks,No,0
0102,33/11 KV 1x10 MVA New S/S (Outdoor),24-SUB,Sand,Cmt,6.0,222.0,1332.0,other,Variable,As needed,1-2 weeks,No,0
0102,33/11 KV 1x10 MVA New S/S (Outdoor),24-SUB,Sundries,L.S.,1.0,810.0,810.0,other,Variable,As needed,1-2 weeks,No,0
0102,33/11 KV 1x10 MVA New S/S (Outdoor),25,"Battery set 30 Volt, 100 AH with Battery charger",No.,1.0,72000.0,72000.0,other,Variable,As needed,1-2 weeks,No,0
0102,33/11 KV 1x10 MVA New S/S (Outdoor),26,11/0.43 KV x 100 KVA station Transformer as per Sheet no. 8,No.,1.0,199541.4,199541.4,electrical,Long (>5 years),As needed,2-4 weeks,Yes,18
0102,33/11 KV 1x10 MVA New S/S (Outdoor),26-SUB,MS Channel 100x50x6 mm,Kg.,290.0,51.8,15022.0,steel,Long (>5 years),Quarterly,2-3 weeks,No,0
0102,33/11 KV 1x10 MVA New S/S (Outdoor),26-SUB,M.S.Channel 75x40x6 mm,Kg.,15.0,51.8,777.0,steel,Long (>5 years),Quarterly,2-3 weeks,No,0
0102,33/11 KV 1x10 MVA New S/S (Outdoor),26-SUB,MS Flat 75x10 mm,Kg.,20.0,48.5,970.0,steel,Long (>5 years),Quarterly,2-3 weeks,No,0
0102,33/11 KV 1x10 MVA New S/S (Outdoor),26-SUB,"Dist. Transformer 100 KVA, 11/0.43 kv",No.,1.0,112770.0,112770.0,electrical,Long (>5 years),As needed,2-4 weeks,No,0
0102,33/11 KV 1x10 MVA New S/S (Outdoor),26-SUB,L.T.Dist.Boxes 100 KVA with MCCB,No,1.0,12822.0,12822.0,other,Variable,As needed,1-2 weeks,No,0
0102,33/11 KV 1x10 MVA New S/S (Outdoor),26-SUB,"11KV A.B. Switch, 400 A",Set,1.0,9240.0,9240.0,other,Variable,As needed,1-2 weeks,No,0
0102,33/11 KV 1x10 MVA New S/S (Outdoor),26-SUB,11KV H.G.Fuses,Nos.,1.0,1964.0,1964.0,electrical,Long (>5 years),As needed,2-4 weeks,No,0
0102,33/11 KV 1x10 MVA New S/S (Outdoor),26-SUB,L.As. 11 KV (Gapless type) with disconector,Set,1.0,1268.0,1268.0,other,Variable,As needed,1-2 weeks,No,0
0102,33/11 KV 1x10 MVA New S/S (Outdoor),26-SUB,11 kV Pin Insulators with G.I. Pins,Nos.,6.0,135.0,810.0,insulation,Long (>5 years),As needed,1-2 weeks,No,0
0102,33/11 KV 1x10 MVA New S/S (Outdoor),26-SUB,L.T.XLPE Armoured 3.5 Core cable120 sq.mm.,Rmt.,10.0,329.0,3290.0,electrical,Long (>5 years),As needed,2-4 weeks,No,0
0102,33/11 KV 1x10 MVA New S/S (Outdoor),26-SUB,L.T.XLPE Armoured 3.5 Core cable70 sq.mm.,Rmt.,50.0,204.0,10200.0,electrical,Long (>5 years),As needed,2-4 weeks,No,0
0102,33/11 KV 1x10 MVA New S/S (Outdoor),26-SUB,Earthing Sets H.T,Nos.,3.0,342.0,1026.0,other,Variable,As needed,1-2 weeks,No,0
0102,33/11 KV 1x10 MVA New S/S (Outdoor),26-SUB,G.I.Strip (25 X 3 mm),Kg.,40.0,66.78,2671.2,steel,Long (>5 years),Quarterly,2-3 weeks,No,0
0102,33/11 KV 1x10 MVA New S/S (Outdoor),26-SUB,Coal,Kg.,200.0,15.0,3000.0,other,Variable,As needed,1-2 weeks,No,0
0102,33/11 KV 1x10 MVA New S/S (Outdoor),26-SUB,Salt,Kg.,200.0,7.0,1400.0,other,Variable,As needed,1-2 weeks,No,0
0102,33/11 KV 1x10 MVA New S/S (Outdoor),26-SUB,Plinth for station Transformer,Cmt.,5.6,3027.0,16951.2,electrical,Long (>5 years),As needed,2-4 weeks,No,0
0102,33/11 KV 1x10 MVA New S/S (Outdoor),26-SUB,Half round cement pipe ( 150mm X 1mtr),Nos.,30.0,110.0,3300.0,cement,Medium (3-6 months),Monthly,1 week,No,0
0102,33/11 KV 1x10 MVA New S/S (Outdoor),26-SUB,G.I.Nut Boltss Washer & Misc Material,L.S,1.0,2060.0,2060.0,fasteners,Long (>5 years),Quarterly,1 week,No,0
0102,33/11 KV 1x10 MVA New S/S (Outdoor),27,Control cables for S/S as per Sheet no. 9,No.,1.0,85383.45,85383.45,electrical,Long (>5 years),As needed,2-4 weeks,Yes,6
0102,33/11 KV 1x10 MVA New S/S (Outdoor),27-SUB,Armoured Copper control cable 19C X 2.5 Sq mm,Rmt,125.0,331.39,41423.75,electrical,Long (>5 years),As needed,2-4 weeks,No,0
0102,33/11 KV 1x10 MVA New S/S (Outdoor),27-SUB,Armoured Copper control cable 12C X 2.5 Sq mm,Rmt,130.0,216.24,28111.2,electrical,Long (>5 years),As needed,2-4 weeks,No,0
0102,33/11 KV 1x10 MVA New S/S (Outdoor),27-SUB,Armoured Copper control cable 4C X 2.5 Sq mm,Rmt,55.0,87.6,4818.0,electrical,Long (>5 years),As needed,2-4 weeks,No,0
0102,33/11 KV 1x10 MVA New S/S (Outdoor),27-SUB,Armoured Copper control cable 2Cx2.5 sq.mm.,Rmt,50.0,55.11,2755.5,electrical,Long (>5 years),As needed,2-4 weeks,No,0
0102,33/11 KV 1x10 MVA New S/S (Outdoor),27-SUB,L.T. XLPE Armoured cable 4core 16sq.mm.,RMT,100.0,78.0,7800.0,electrical,Long (>5 years),As needed,2-4 weeks,No,0
0102,33/11 KV 1x10 MVA New S/S (Outdoor),27-SUB,Miscelleneous material,L.S,1.0,475.0,475.0,other,Variable,As needed,1-2 weeks,No,0
0102,33/11 KV 1x10 MVA New S/S (Outdoor),28,AC Distribution Board 'B' type,No.,1.0,24325.0,24325.0,lumber,Medium (1-2 years),Bi-monthly,1-2 weeks,No,0
0805,Cost data for 22 KV Single circuit suspension type with 100sq.mm AAAC lines on 152x152 mm 13 mtr RSJ poles,1,"RSJ 152x152, 13 m long",No.,17.0,21562.0,366554.0,steel,Long (>5 years),Quarterly,2-3 weeks,No,0
0805,Cost data for 22 KV Single circuit suspension type with 100sq.mm AAAC lines on 152x152 mm 13 mtr RSJ poles,2,"RSJ 116x100, 11 m long",No.,2.0,11311.0,22622.0,steel,Long (>5 years),Quarterly,2-3 weeks,No,0
0805,Cost data for 22 KV Single circuit suspension type with 100sq.mm AAAC lines on 152x152 mm 13 mtr RSJ poles,3,MS Channel 100x50x6 mm,Kg.,607.0,51.8,31442.6,steel,Long (>5 years),Quarterly,2-3 weeks,No,0
0805,Cost data for 22 KV Single circuit suspension type with 100sq.mm AAAC lines on 152x152 mm 13 mtr RSJ poles,4,M.S.Channel 75x40x6 mm,Kg.,122.0,51.8,6319.6,steel,Long (>5 years),Quarterly,2-3 weeks,No,0
0805,Cost data for 22 KV Single circuit suspension type with 100sq.mm AAAC lines on 152x152 mm 13 mtr RSJ poles,5,MS angle 50x50x6 mm,Kg.,248.0,51.8,12846.4,steel,Long (>5 years),Quarterly,2-3 weeks,No,0
0805,Cost data for 22 KV Single circuit suspension type with 100sq.mm AAAC lines on 152x152 mm 13 mtr RSJ poles,6,M.S. Flats(50 X 10mm),Kg.,107.0,48.5,5189.5,other,Variable,As needed,1-2 weeks,No,0
0805,Cost data for 22 KV Single circuit suspension type with 100sq.mm AAAC lines on 152x152 mm 13 mtr RSJ poles,7,G.I.Nut Bolts,Kg.,90.0,82.9,7461.0,fasteners,Long (>5 years),Quarterly,1 week,No,0
0805,Cost data for 22 KV Single circuit suspension type with 100sq.mm AAAC lines on 152x152 mm 13 mtr RSJ poles,8,Disc Insulator 11 KV 45 KN,No.,126.0,244.0,30744.0,insulation,Long (>5 years),As needed,1-2 weeks,No,0
0805,Cost data for 22 KV Single circuit suspension type with 100sq.mm AAAC lines on 152x152 mm 13 mtr RSJ poles,9,SSN Hardware for 0.1 Dog or AAAC 100 Sq.mm,No.,39.0,225.0,8775.0,other,Variable,As needed,1-2 weeks,No,0
0805,Cost data for 22 KV Single circuit suspension type with 100sq.mm AAAC lines on 152x152 mm 13 mtr RSJ poles,10,Strain Hardware for Dog0.1 or Equ.AAAC.,No.,24.0,322.0,7728.0,other,Variable,As needed,1-2 weeks,No,0
0805,Cost data for 22 KV Single circuit suspension type with 100sq.mm AAAC lines on 152x152 mm 13 mtr RSJ poles,11,AAAC 100 mm2,Rmt,3150.0,51.82,163233.0,other,Variable,As needed,1-2 weeks,No,0
0805,Cost data for 22 KV Single circuit suspension type with 100sq.mm AAAC lines on 152x152 mm 13 mtr RSJ poles,12,Sleve Joints,No.,3.0,115.0,345.0,other,Variable,As needed,1-2 weeks,No,0
0805,Cost data for 22 KV Single circuit suspension type with 100sq.mm AAAC lines on 152x152 mm 13 mtr RSJ poles,13,H.T.Stay Set,Set,8.0,598.0,4784.0,other,Variable,As needed,1-2 weeks,No,0
0805,Cost data for 22 KV Single circuit suspension type with 100sq.mm AAAC lines on 152x152 mm 13 mtr RSJ poles,14,G.I.Stay Wire 7/4mm(8 SWG),Kg.,80.0,57.45,4596.0,electrical,Long (>5 years),As needed,2-4 weeks,No,0
0805,Cost data for 22 KV Single circuit suspension type with 100sq.mm AAAC lines on 152x152 mm 13 mtr RSJ poles,15,Earthing Sets H.T,Set,17.0,342.0,5814.0,other,Variable,As needed,1-2 weeks,No,0
0805,Cost data for 22 KV Single circuit suspension type with 100sq.mm AAAC lines on 152x152 mm 13 mtr RSJ poles,16,G.I.Barbed Wire 'A' type.,Kg.,77.0,64.27,4948.79,electrical,Long (>5 years),As needed,2-4 weeks,No,0
0805,Cost data for 22 KV Single circuit suspension type with 100sq.mm AAAC lines on 152x152 mm 13 mtr RSJ poles,17,Danger Board in yard.,No.,17.0,50.0,850.0,lumber,Medium (1-2 years),Bi-monthly,1-2 weeks,No,0
0805,Cost data for 22 KV Single circuit suspension type with 100sq.mm AAAC lines on 152x152 mm 13 mtr RSJ poles,18,Concreting ration 1:3:6,Cmt.,20.0,3027.0,60540.0,other,Variable,As needed,1-2 weeks,No,0
0805,Cost data for 22 KV Single circuit suspension type with 100sq.mm AAAC lines on 152x152 mm 13 mtr RSJ poles,19,G.I.Wire 8 SWG/ 6 SWG,Kg.,130.0,57.4,7462.0,electrical,Long (>5 years),As needed,2-4 weeks,No,0
0805,Cost data for 22 KV Single circuit suspension type with 100sq.mm AAAC lines on 152x152 mm 13 mtr RSJ poles,20,Black Bituminus Paint,Ltr.,6.0,85.0,510.0,paint,Short (6-12 months),Monthly,3-5 days,No,0
0805,Cost data for 22 KV Single circuit suspension type with 100sq.mm AAAC lines on 152x152 mm 13 mtr RSJ poles,21,Red Oxide Paint for 2 coats,Ltr.,20.0,85.0,1700.0,paint,Short (6-12 months),Monthly,3-5 days,No,0
0805,Cost data for 22 KV Single circuit suspension type with 100sq.mm AAAC lines on 152x152 mm 13 mtr RSJ poles,22,Aluminium Paint for 1 coat,Ltr.,9.0,113.0,1017.0,paint,Short (6-12 months),Monthly,3-5 days,No,0
0805,Cost data for 22 KV Single circuit suspension type with 100sq.mm AAAC lines on 152x152 mm 13 mtr RSJ poles,23,Sundries,LS,1.0,810.0,810.0,other,Variable,As needed,1-2 weeks,No,0
0805,Cost data for 22 KV Single circuit suspension type with 100sq.mm AAAC lines on 152x152 mm 13 mtr RSJ poles,24,Wedge connectors DOG TO DOG or equivalent AAAC,No,24.0,559.0,13416.0,other,Variable,As needed,1-2 weeks,No,0
0601A,"Cost data for 33 KV FEEDER, BAY (Outdoor) without Gantry structure",1,33 KV Lightning Arrestors (Station type),Set,1.0,13571.0,13571.0,other,Variable,As needed,1-2 weeks,No,0
0601A,"Cost data for 33 KV FEEDER, BAY (Outdoor) without Gantry structure",2,33 KV Isolators with EB (800 A),Set,1.0,55190.0,55190.0,other,Variable,As needed,1-2 weeks,No,0
0601A,"Cost data for 33 KV FEEDER, BAY (Outdoor) without Gantry structure",3,33 KV Isolators without EB (800 Amp.),Set,1.0,50510.0,50510.0,other,Variable,As needed,1-2 weeks,No,0
0601A,"Cost data for 33 KV FEEDER, BAY (Outdoor) without Gantry structure",4,20 KV VCB complete 1600 Amp (O.D.),Set,1.0,204195.0,204195.0,other,Variable,As needed,1-2 weeks,No,0
0601A,"Cost data for 33 KV FEEDER, BAY (Outdoor) without Gantry structure",5,"CT 200-100/1-1 A, 33 KV",Nos.,3.0,23353.0,70059.0,other,Variable,As needed,1-2 weeks,No,0
0601A,"Cost data for 33 KV FEEDER, BAY (Outdoor) without Gantry structure",6,C&R panel for 33 KV for feeder breaker,Nos.,1.0,51178.0,51178.0,electrical,Long (>5 years),As needed,2-4 weeks,No,0
0601A,"Cost data for 33 KV FEEDER, BAY (Outdoor) without Gantry structure",7,"Structure and foundation cables, clamps, painting etc.as per sheet (A+B+C+D+F)",L.S.,1.0,262011.6,262011.6,electrical,Long (>5 years),As needed,2-4 weeks,Yes,27
0601A,"Cost data for 33 KV FEEDER, BAY (Outdoor) without Gantry structure",7-SUB,Structure for 33 KV L.A.,Kg.,250.0,51.8,12950.0,other,Variable,As needed,1-2 weeks,No,0
0601A,"Cost data for 33 KV FEEDER, BAY (Outdoor) without Gantry structure",7-SUB,Structure for 33 KV CT,Kg.,315.0,51.8,16317.0,other,Variable,As needed,1-2 weeks,No,0
0601A,"Cost data for 33 KV FEEDER, BAY (Outdoor) without Gantry structure",7-SUB,G.I.Nut Bolts,Kg.,100.0,82.9,8290.0,fasteners,Long (>5 years),Quarterly,1 week,No,0
0601A,"Cost data for 33 KV FEEDER, BAY (Outdoor) without Gantry structure",7-SUB,Welding Rods,Nos.,5000.0,3.5,17500.0,steel,Long (>5 years),Quarterly,2-3 weeks,No,0
0601A,"Cost data for 33 KV FEEDER, BAY (Outdoor) without Gantry structure",7-SUB,Foundation for 33 kV Isolators with EB,Cmt.,1.3,3027.0,3935.1,other,Variable,As needed,1-2 weeks,No,0
0601A,"Cost data for 33 KV FEEDER, BAY (Outdoor) without Gantry structure",7-SUB,Foundation for 33 kV Isolators without EB,Cmt.,1.3,3027.0,3935.1,other,Variable,As needed,1-2 weeks,No,0
0601A,"Cost data for 33 KV FEEDER, BAY (Outdoor) without Gantry structure",7-SUB,Foundation for 33 kV C.Ts,Cmt.,1.3,3027.0,3935.1,other,Variable,As needed,1-2 weeks,No,0
0601A,"Cost data for 33 KV FEEDER, BAY (Outdoor) without Gantry structure",7-SUB,Foundation for 33 kV Lightning Arrestor,Cmt.,1.3,3027.0,3935.1,other,Variable,As needed,1-2 weeks,No,0
0601A,"Cost data for 33 KV FEEDER, BAY (Outdoor) without Gantry structure",7-SUB,Foundation for 33 kV Breaker,Cmt.,1.3,3027.0,3935.1,electrical,Long (>5 years),As needed,2-4 weeks,No,0
0601A,"Cost data for 33 KV FEEDER, BAY (Outdoor) without Gantry structure",7-SUB,Foundation for Gantry Structures,Cmt.,2.6,3027.0,7870.2,other,Variable,As needed,1-2 weeks,No,0
0601A,"Cost data for 33 KV FEEDER, BAY (Outdoor) without Gantry structure",7-SUB,AAAC 232 mm2,Mtrs.,25.0,127.4,3185.0,other,Variable,As needed,1-2 weeks,No,0
0601A,"Cost data for 33 KV FEEDER, BAY (Outdoor) without Gantry structure",7-SUB,Wedge Connectors a) T-Connector for 200 sq mm conductor(Compression type),Nos.,30.0,3352.0,100560.0,electrical,Long (>5 years),As needed,2-4 weeks,No,0
0601A,"Cost data for 33 KV FEEDER, BAY (Outdoor) without Gantry structure",7-SUB,Breaker Clamps,Nos.,6.0,1688.0,10128.0,electrical,Long (>5 years),As needed,2-4 weeks,No,0
0601A,"Cost data for 33 KV FEEDER, BAY (Outdoor) without Gantry structure",7-SUB,clamps for Isolator,Nos.,12.0,845.0,10140.0,other,Variable,As needed,1-2 weeks,No,0
0601A,"Cost data for 33 KV FEEDER, BAY (Outdoor) without Gantry structure",7-SUB,Clamps for CTs,Nos.,6.0,1180.0,7080.0,other,Variable,As needed,1-2 weeks,No,0
0601A,"Cost data for 33 KV FEEDER, BAY (Outdoor) without Gantry structure",7-SUB,Disc Insulator 11 KV 70 KN,Nos.,18.0,344.0,6192.0,insulation,Long (>5 years),As needed,1-2 weeks,No,0
0601A,"Cost data for 33 KV FEEDER, BAY (Outdoor) without Gantry structure",7-SUB,Strain Hardware for AAAC232 sq.mm.,Nos.,6.0,603.0,3618.0,other,Variable,As needed,1-2 weeks,No,0
0601A,"Cost data for 33 KV FEEDER, BAY (Outdoor) without Gantry structure",7-SUB,Armoured Copper control cable 19C X 2.5 Sq mm,Rmt.,50.0,331.39,16569.5,electrical,Long (>5 years),As needed,2-4 weeks,No,0
0601A,"Cost data for 33 KV FEEDER, BAY (Outdoor) without Gantry structure",7-SUB,Armoured Copper control cable 2Cx2.5 sq.mm.,Rmt.,40.0,55.11,2204.4,electrical,Long (>5 years),As needed,2-4 weeks,No,0
0601A,"Cost data for 33 KV FEEDER, BAY (Outdoor) without Gantry structure",7-SUB,Armoured Copper control cable 2Cx4 sq.mm.,Rmt.,50.0,74.78,3739.0,electrical,Long (>5 years),As needed,2-4 weeks,No,0
0601A,"Cost data for 33 KV FEEDER, BAY (Outdoor) without Gantry structure",7-SUB,"Cable Trays 2.5 Mtr. X 6"" W",Nos.,10.0,333.0,3330.0,electrical,Long (>5 years),As needed,2-4 weeks,No,0
0601A,"Cost data for 33 KV FEEDER, BAY (Outdoor) without Gantry structure",7-SUB,"Cable Glands,rerules and tape etc.",L.S.,1.0,524.0,524.0,electrical,Long (>5 years),As needed,2-4 weeks,No,0
0601A,"Cost data for 33 KV FEEDER, BAY (Outdoor) without Gantry structure",7-SUB,Angle for fixing trays 50x50x6mm,Kg.,20.0,51.8,1036.0,steel,Long (>5 years),Quarterly,2-3 weeks,No,0
0601A,"Cost data for 33 KV FEEDER, BAY (Outdoor) without Gantry structure",7-SUB,Half round cement pipe ( 150mm X 1mtr),Nos.,80.0,110.0,8800.0,cement,Medium (3-6 months),Monthly,1 week,No,0
0601A,"Cost data for 33 KV FEEDER, BAY (Outdoor) without Gantry structure",7-SUB,Sand,Cmt.,4.0,222.0,888.0,other,Variable,As needed,1-2 weeks,No,0
0601A,"Cost data for 33 KV FEEDER, BAY (Outdoor) without Gantry structure",7-SUB,Red Oxide Paint for 2 coats,Ltrs.,10.0,85.0,850.0,paint,Short (6-12 months),Monthly,3-5 days,No,0
0601A,"Cost data for 33 KV FEEDER, BAY (Outdoor) without Gantry structure",7-SUB,Aluminium Paint for 1 coat,Ltrs.,5.0,113.0,565.0,paint,Short (6-12 months),Monthly,3-5 days,No,0
0601A,"Cost data for 33 KV FEEDER, BAY (Outdoor) without Gantry structure",8,Marshalling Box,No,1.0,4284.0,4284.0,other,Variable,As needed,1-2 weeks,No,0
0601A,"Cost data for 33 KV FEEDER, BAY (Outdoor) without Gantry structure",9,Earthing as per Sheet (E),L.S.,1.0,14058.0,14058.0,other,Variable,As needed,1-2 weeks,Yes,8
0601A,"Cost data for 33 KV FEEDER, BAY (Outdoor) without Gantry structure",9-SUB,M.S. Flats(50 X 10mm),Kg.,50.0,48.5,2425.0,other,Variable,As needed,1-2 weeks,No,0
0601A,"Cost data for 33 KV FEEDER, BAY (Outdoor) without Gantry structure",9-SUB,M.S.Flat 25x6 mm,Kg.,20.0,48.5,970.0,other,Variable,As needed,1-2 weeks,No,0
0601A,"Cost data for 33 KV FEEDER, BAY (Outdoor) without Gantry structure",9-SUB,Earthing Sets H.T of C.I.pipe 150 mm 3 mtr.,Nos.,1.0,6300.0,6300.0,pipes,Long (>5 years),As needed,2-3 weeks,No,0
0601A,"Cost data for 33 KV FEEDER, BAY (Outdoor) without Gantry structure",9-SUB,Coal,Kg.,100.0,15.0,1500.0,other,Variable,As needed,1-2 weeks,No,0
0601A,"Cost data for 33 KV FEEDER, BAY (Outdoor) without Gantry structure",9-SUB,Salt,Kg.,100.0,7.0,700.0,other,Variable,As needed,1-2 weeks,No,0
0601A,"Cost data for 33 KV FEEDER, BAY (Outdoor) without Gantry structure",9-SUB,Welding Rods,Nos.,50.0,3.5,175.0,steel,Long (>5 years),Quarterly,2-3 weeks,No,0
0601A,"Cost data for 33 KV FEEDER, BAY (Outdoor) without Gantry structure",9-SUB,Hiring of Welding machine,Nos.,1.0,238.0,238.0,other,Variable,As needed,1-2 weeks,No,0
0601A,"Cost data for 33 KV FEEDER, BAY (Outdoor) without Gantry structure",9-SUB,Brick & Masonary works for earthing pit,Nos.,1.0,1750.0,1750.0,other,Variable,As needed,1-2 weeks,No,0
0101,"Cost data for 33/11 KV, 1x5 MVA Substation ( Outdoor)",1,33 KV Lightning Arrestors (Station type),Set,2.0,13571.0,27142.0,other,Variable,As needed,1-2 weeks,No,0
0101,"Cost data for 33/11 KV, 1x5 MVA Substation ( Outdoor)",2,33 KV Isolators with EB (800 A),Set,1.0,55190.0,55190.0,other,Variable,As needed,1-2 weeks,No,0
0101,"Cost data for 33/11 KV, 1x5 MVA Substation ( Outdoor)",3,33 KV Isolators without EB (800 Amp.),Set,3.0,50510.0,151530.0,other,Variable,As needed,1-2 weeks,No,0
0101,"Cost data for 33/11 KV, 1x5 MVA Substation ( Outdoor)",4,33 KV Post Insulator,Nos,3.0,918.0,2754.0,insulation,Long (>5 years),As needed,1-2 weeks,No,0
0101,"Cost data for 33/11 KV, 1x5 MVA Substation ( Outdoor)",5,Gantry Structure/Steel section for 33 KV Bus as per Sheet No. 1,Nos,1.0,121541.0,121541.0,steel,Long (>5 years),Quarterly,2-3 weeks,Yes,2
0101,"Cost data for 33/11 KV, 1x5 MVA Substation ( Outdoor)",5-SUB,Column type HG(4 Nos.)-496.0 kg.,MT,1.984,48500.0,96224.0,other,Variable,As needed,1-2 weeks,No,0
0101,"Cost data for 33/11 KV, 1x5 MVA Substation ( Outdoor)",5-SUB,Beam type HA(2 Nos.)-261.0 Kg.,MT,0.522,48500.0,25317.0,steel,Long (>5 years),Quarterly,2-3 weeks,No,0
